report_date,target_5tc,source,source_sentence
2021-08-16,39526.0,https://www.drycargomag.com/dry-bulk-week-32-2021,"Dry Bulk: Week 32 About Us About Us Contact Us Privacy Policy Publications Dry Cargo Magazine Dry Cargo Handling Directory Advertising Magazine Advertising Online Banner Advertising Newsletter Banner Advertising Online Lead-Generating Content Media kit DCi Media Pack Editorial Programme Advertising Rates News Latest News Dry Bulk Trade & Commodities Shipping & Transport Ports & Terminals Engineering & Equipment Breakbulk Regional Focus Events Subscribe Dry Bulk: Week 32 16 August 2021 Dry Bulk | Trade & Commodities | Shipping & Transport Capesize The week had a quiet start due to Singapore’s National Day on Monday (9 August). By the end of the week both 5TC and BCI reached a new high since mid-May, at 4,766 and $39,526 respectively. The Atlantic appeared to be more active towards the weekend with C3 Brazil to China run jumping from $30,195 at one point to $32,025 on Friday. An early September stem from Tubarao to Qingdao was fixed at $32,500 and a second half September stem from Sudeste to Qingdao was fixed at $33,000. Brazilian activity also added support to C9 rate to record $58,250 on a standard Baltic type from the Continent back to the Far East. On the Pacific side, C5 west Australia to Qingdao went below $14,000 in mid of the week but climbed back to $14,677, whilst the related time charter route was marked at $45,513 by close of the week. Panamax A positive week in general with gains in both the Atlantic and Asian basins. A 82,000-dwt open in Kosichang being fixed basis Delivery DOP via East Coast south America to Singapore-Japan range for an intended cargo of grains at $34,000. On the Continent a 83,000-dwt was rumored to have been fixed for a Baltic to China cargo at around $50,000. In Asia, we see a firm market due to congestion and lack of tonnage, where a 85,000-dwt open China was fixed for a trip via Australia to China w"
2021-08-31,51099.0,https://www.drycargomag.com/dry-bulk-week-34-2021,"Dry Bulk: Week 34 About Us About Us Contact Us Privacy Policy Publications Dry Cargo Magazine Dry Cargo Handling Directory Advertising Magazine Advertising Online Banner Advertising Newsletter Banner Advertising Online Lead-Generating Content Media kit DCi Media Pack Editorial Programme Advertising Rates News Latest News Dry Bulk Trade & Commodities Shipping & Transport Ports & Terminals Engineering & Equipment Breakbulk Regional Focus Events Subscribe Dry Bulk: Week 34 31 August 2021 Dry Bulk | Trade & Commodities | Shipping & Transport Capesize Both the overall index and 5 time charter (5TC) average climbed back to positive territory at the end of the week after a mid-week decline. BCI closed the week at 6162, which is slightly higher than the Monday opening at 6114. The 5TC recorded an improvement of $986 to $51,099 on Friday. The key indicator, C5 west Australia to China run, slipped under $15 whilst the related transpacific round voyage was now at $47,592 for a 35 to 45 days trip. C3 Tubarao to Qingdao run recorded $35.77 on voyage basis whilst the related China-Brazil round trip reflected the voyage level at $47,060. During the week, there were rumours of a Capesize vessel being primed to transport containers. The implications could be big for the Capesize and Container markets, if it can be concluded, from both short and long-term perspectives. Panamax The Panamax market continued its upward trajectory this week, mostly driven by a Pacific market with a pick-up in demand from all the load origins. Noticeably too was the impact that congestion in China was having for tonnage availability, along with early signs of activity emerging from the US Gulf for October arrival dates and beyond. The Atlantic - and in particularly the North Atlantic - remained under pressur"
2021-09-06,46647.0,https://www.drycargomag.com/dry-bulk-week-35-2021,"Dry Bulk: Week 35 About Us About Us Contact Us Privacy Policy Publications Dry Cargo Magazine Dry Cargo Handling Directory Advertising Magazine Advertising Online Banner Advertising Newsletter Banner Advertising Online Lead-Generating Content Media kit DCi Media Pack Editorial Programme Advertising Rates News Latest News Dry Bulk Trade & Commodities Shipping & Transport Ports & Terminals Engineering & Equipment Breakbulk Regional Focus Events Subscribe Dry Bulk: Week 35 06 September 2021 Dry Bulk | Trade & Commodities | Shipping & Transport Capesize The Capesize market crested over the past week as the 5TC retracted $4452 since last Friday to close out at $46,647."
2021-09-27,61309.0,https://www.drycargomag.com/dry-bulk-week-38-2021,"The Capesize 5TC opened the week at $53,240 and never looked like taking a backward step as it closed out the week a staggering $8,069 up settling Friday at $61,309."
2021-10-11,83865.0,https://www.drycargomag.com/dry-bulk-week-40-2021,"The Capesize 5TC managed a high of $86,953 on Thursday before closing out the week on a softer note at $83,865."
2021-11-01,36065.0,https://www.drycargomag.com/dry-bulk-week-43-2021,"Dry Bulk: Week 43 About Us About Us Contact Us Privacy Policy Publications Dry Cargo Magazine Dry Cargo Handling Directory Advertising Magazine Advertising Online Banner Advertising Newsletter Banner Advertising Online Lead-Generating Content Media kit DCi Media Pack Editorial Programme Advertising Rates News Latest News Dry Bulk Trade & Commodities Shipping & Transport Ports & Terminals Engineering & Equipment Breakbulk Regional Focus Events Subscribe Dry Bulk: Week 43 01 November 2021 Dry Bulk | Trade & Commodities | Shipping & Transport Capesize The Capesize market was in dire straits this week as tonnage levels were heard to be building while many areas had minimal activity as the 5TC dropped -15,398 to $36,065 week on week. The Pacific Basin was under pressure earlier on in the week but did find a floor mid-week, albeit at a significant discount to the Atlantic Basin. The Transpacific C10 ended the week on an upbeat at $32,979, while the Transatlantic C8 struggled the whole week to find a footing coming off -4300 on Friday alone to settle at $41,600. The large disparity between the Pacific and Atlantic oceans made for difficulties throughout the week in pricing the minimal Atlantic business available, which was compounded when combined with the strong backwardation in the paper markets for the remainder of Q4. Trade from Brazil to China lowered severely throughout the week with the ballaster timecharter route C14 dropping to $28,195. While rates have now halved from their highs in early October, levels are still thought to be robust and we are only part way through the Q4 high season. Panamax The week has seen a large drop in rates across all of the routes, which was not helped by a lack of activity in the first half. With new lows, however, there has been an increase in cargo quoted – enough to sustain the present levels at least for now. There has been some "
2021-11-08,27199.0,https://www.drycargomag.com/dry-bulk-week-44-2021,"Dry Bulk: Week 44 About Us About Us Contact Us Privacy Policy Publications Dry Cargo Magazine Dry Cargo Handling Directory Advertising Magazine Advertising Online Banner Advertising Newsletter Banner Advertising Online Lead-Generating Content Media kit DCi Media Pack Editorial Programme Advertising Rates News Latest News Dry Bulk Trade & Commodities Shipping & Transport Ports & Terminals Engineering & Equipment Breakbulk Regional Focus Events Subscribe Dry Bulk: Week 44 08 November 2021 Dry Bulk | Trade & Commodities | Shipping & Transport Capesize The Capesize market has endured another difficult period of sliding rates as the 5TC sustained losses week-on-week of -8866 to close out at $27,199."
2021-11-22,29938.0,https://www.drycargomag.com/dry-bulk-week-46-2021,"Dry Bulk: Week 46 About Us About Us Contact Us Privacy Policy Publications Dry Cargo Magazine Dry Cargo Handling Directory Advertising Magazine Advertising Online Banner Advertising Newsletter Banner Advertising Online Lead-Generating Content Media kit DCi Media Pack Editorial Programme Advertising Rates News Latest News Dry Bulk Trade & Commodities Shipping & Transport Ports & Terminals Engineering & Equipment Breakbulk Regional Focus Events Subscribe Dry Bulk: Week 46 22 November 2021 Dry Bulk | Trade & Commodities | Shipping & Transport Capesize The Capesize market closed out a generally underwhelming week with positive sentiment and an uptick in the final days with the 5TC lifting +2905 to settle at $29,938."
2021-12-13,40035.0,https://www.drycargomag.com/dry-bulk-week-49-2021,"Dry Bulk: Week 49 About Us About Us Contact Us Privacy Policy Publications Dry Cargo Magazine Dry Cargo Handling Directory Advertising Magazine Advertising Online Banner Advertising Newsletter Banner Advertising Online Lead-Generating Content Media kit DCi Media Pack Editorial Programme Advertising Rates News Latest News Dry Bulk Trade & Commodities Shipping & Transport Ports & Terminals Engineering & Equipment Breakbulk Regional Focus Events Subscribe Dry Bulk: Week 49 13 December 2021 Dry Bulk | Trade & Commodities | Shipping & Transport Capesize The Capesize market peaked mid-week from its recent rally as the 5TC marked down -$1344 on the last day of the week to settle at $40,035."
2022-01-10,19176.0,https://www.drycargomag.com/dry-bulk-week-1-2022,"Closing out 2021 at $19,176 the Cape 5TC ended its first week in 2022 at $20,167."
2022-01-17,12407.0,https://www.drycargomag.com/dry-bulk-week-2-2022,"Dry Bulk: Week 2 About Us About Us Contact Us Privacy Policy Publications Dry Cargo Magazine Dry Cargo Handling Directory Advertising Magazine Advertising Online Banner Advertising Newsletter Banner Advertising Online Lead-Generating Content Media kit DCi Media Pack Editorial Programme Advertising Rates News Latest News Dry Bulk Trade & Commodities Shipping & Transport Ports & Terminals Engineering & Equipment Breakbulk Regional Focus Events Subscribe Dry Bulk: Week 2 17 January 2022 Dry Bulk | Trade & Commodities | Shipping & Transport Capesize The Capesize market endured a somewhat traditional post-holiday Q1 drop as the 5TC descended -7760 over the week to settle at $12,407."
2022-01-24,7390.0,https://www.drycargomag.com/dry-bulk-week-3-2022,"k 3 About Us About Us Contact Us Privacy Policy Publications Dry Cargo Magazine Dry Cargo Handling Directory Advertising Magazine Advertising Online Banner Advertising Newsletter Banner Advertising Online Lead-Generating Content Media kit DCi Media Pack Editorial Programme Advertising Rates News Latest News Dry Bulk Trade & Commodities Shipping & Transport Ports & Terminals Engineering & Equipment Breakbulk Regional Focus Events Subscribe Dry Bulk: Week 3 24 January 2022 Dry Bulk | Trade & Commodities | Shipping & Transport Capesize There was little support to be found for the Capesize market over the last week as dwindling rates and rising bunker prices slashed earnings for owners with the 5TC Weighted Average dropping to $7,390. The Pacific had little further left to drop as the transpacific C10 was priced at sub operating expense levels of $4,200. The Atlantic basin has fared slightly better, yet very few fixtures were heard. The Transatlantic C8 lowered - $8,100 over the week to settle at $11,200. Fronthaul business was more difficult to place over the week as shorter duration variants were seen to lower their values quicker, while longer haul trips proved more resistant to the negative sentiment. The negative sentiment ultimately proved too much for the C9 route and by the end of the week closed at $27,950, down -$7,825. The high price of fuel bunkers is coming at an inopportune time as they now take a large portion of voyage rate value having a detrimental effect on voyage rates. Both the West Australia to Qingdao C5 at $6.786 and the Brazil to China C3 at $17.28 came under heavy pressure. Panamax It was a further week in the doldrums for the Panamax market, as thin cargo volumes versus a long tonnage count continued to negatively impact the market. A distinct lack of mineral requirements in the North Atlantic only hindered matters. A 81,000-dwt settling for $18,50"
2022-01-31,8918.0,https://www.drycargomag.com/dry-bulk-week-4-2022,"Dry Bulk: Week 4 About Us About Us Contact Us Privacy Policy Publications Dry Cargo Magazine Dry Cargo Handling Directory Advertising Magazine Advertising Online Banner Advertising Newsletter Banner Advertising Online Lead-Generating Content Media kit DCi Media Pack Editorial Programme Advertising Rates News Latest News Dry Bulk Trade & Commodities Shipping & Transport Ports & Terminals Engineering & Equipment Breakbulk Regional Focus Events Subscribe Dry Bulk: Week 4 31 January 2022 Dry Bulk | Trade & Commodities | Shipping & Transport Capesize The Capesize market looked to have found a bottom by week’s close as rates descended throughout before bouncing back a little at the end. The 5TC weighted average opened the week at $7,390, descended to a low of $5,826 before settling at week’s end to $8,918. Both the Transpacific C10 and Brazil China C14 ballaster route priced below the index during the week both showed upticks to close at $6,963 and $8,023 respectively. The Transatlantic C8 continues to command a premium over the other regions yet was largely left unaffected over the week as the route closed at $11,325, up +125 compared to end of last week. West Australian miners were mildly active with fixtures over the last few days but were largely in the driving seat pushing down prices and providing meagre returns to owners as the C5 closed at $7.523. With the rates finding a floor, there is mixed views on whether there is any drive to lift rates from the doldrums. However, as Chinese New Year is about to begin many in the market will go quiet during this time so odds are stacked against any revival. Panamax It proved to be another week of further considerable losses for the Panamax market, retracting back to values witnessed in Q2 2021. With countless ballasting and spot tonnage unfixed, resistance from owners was scarce as tonnage far outweighed demand. This result"
2022-02-07,10302.0,https://www.drycargomag.com/dry-bulk-week-5-2022,"Dry Bulk: Week 5 About Us About Us Contact Us Privacy Policy Publications Dry Cargo Magazine Dry Cargo Handling Directory Advertising Magazine Advertising Online Banner Advertising Newsletter Banner Advertising Online Lead-Generating Content Media kit DCi Media Pack Editorial Programme Advertising Rates News Latest News Dry Bulk Trade & Commodities Shipping & Transport Ports & Terminals Engineering & Equipment Breakbulk Regional Focus Events Subscribe Dry Bulk: Week 5 07 February 2022 Dry Bulk | Trade & Commodities | Shipping & Transport Capesize The Capesize market traded sideways this week as the 5TC closed at $10,302, an improvement of +1384 over the week."
2022-02-14,15397.0,https://www.drycargomag.com/dry-bulk-report-week-6-2022,"Activity was clearly seen to be elevated as the Capesize 5TC rose +5095 over the week to close on a mild Friday at $15,397."
2022-02-21,13888.0,https://www.drycargomag.com/dry-bulk-week-7-2022,"Closing Friday some reprieve was found as the Capesize 5TC closed on a positive up note +1888 to settle at $13,888."
2022-02-28,14026.0,https://www.drycargomag.com/dry-bulk-report-week-8-2022,"The Capesize 5TC reached a high of $18,181 Wednesday before shedding -4155 by weeks end to close at $14,026."
2022-03-14,22195.0,https://www.drycargomag.com/dry-bulk-week-10-2022,"Dry Bulk: Week 10 / 2022 About Us About Us Contact Us Privacy Policy Publications Dry Cargo Magazine Dry Cargo Handling Directory Advertising Magazine Advertising Online Banner Advertising Newsletter Banner Advertising Online Lead-Generating Content Media kit DCi Media Pack Editorial Programme Advertising Rates News Latest News Dry Bulk Trade & Commodities Shipping & Transport Ports & Terminals Engineering & Equipment Breakbulk Regional Focus Events Subscribe Dry Bulk: Week 10 / 2022 14 March 2022 Dry Bulk | Trade & Commodities | Shipping & Transport Capesize The Capesize market appeared to get caught up in the wider market rallies this week as geopolitical tensions run high, with the 5TC lifting $8635 over the week to settle at $22,195."
2022-03-28,15648.0,https://www.drycargomag.com/dry-bulk-week-122022,"Dry Bulk: Week 12/2022 About Us About Us Contact Us Privacy Policy Publications Dry Cargo Magazine Dry Cargo Handling Directory Advertising Magazine Advertising Online Banner Advertising Newsletter Banner Advertising Online Lead-Generating Content Media kit DCi Media Pack Editorial Programme Advertising Rates News Latest News Dry Bulk Trade & Commodities Shipping & Transport Ports & Terminals Engineering & Equipment Breakbulk Regional Focus Events Subscribe Dry Bulk: Week 12/2022 28 March 2022 Dry Bulk | Trade & Commodities | Shipping & Transport Capesize The Capesize market had to contend with volatile bunker concerns once again as the 5TC lost $5956 week on week to close at $15,648."
2022-04-04,15460.0,https://www.drycargomag.com/dry-bulk-week-13-2022,"Dry Bulk: Week 13 / 2022 About Us About Us Contact Us Privacy Policy Publications Dry Cargo Magazine Dry Cargo Handling Directory Advertising Magazine Advertising Online Banner Advertising Newsletter Banner Advertising Online Lead-Generating Content Media kit DCi Media Pack Editorial Programme Advertising Rates News Latest News Dry Bulk Trade & Commodities Shipping & Transport Ports & Terminals Engineering & Equipment Breakbulk Regional Focus Events Subscribe Dry Bulk: Week 13 / 2022 04 April 2022 Dry Bulk | Trade & Commodities | Shipping & Transport Capesize The Capesize market fared little better this week to begin with. However, by Friday green shoots were beginning to emerge as the 5TC saw a low of $13,596 yet closed at $15,460. The Atlantic basin remains the Achilles heel of the market with poor levels of cargoes to tonnage available as the transatlantic C8 settled weeks end at $12,200. The transpacific C10 put up slightly more resistance, although activity in the region was largely underwhelming as the route closed at $16,275. Fuel prices continue to play a large role in the value of voyage rates with traders needing to keep a close eye on movements. In a rare occurrence, Rotterdam and Singapore bunker prices were seen to switch premium and discount positions. This is possibly very telling of the energy concerns in Europe. Voyage rates for West Australia to China C5 closed at $10.641, while the Brazil to Tubarao C3 closed at $26.20. With smaller sizes still commanding a substantial premium to the Capesize sector, larger vessels are still heard to be considering the smaller cargo stems to keep activity ticking over. Panamax An underwhelming return for the Panamax market this week with all routes under pressure. A distinct lack of demand in the North Atlantic aided a drift in rates. Further south there returned limited support for the longer grain transatlantic "
2022-05-03,17713.0,https://www.drycargomag.com/dry-bulk-week-17-2022,"Dry Bulk: Week 17 / 2022 About Us About Us Contact Us Privacy Policy Publications Dry Cargo Magazine Dry Cargo Handling Directory Advertising Magazine Advertising Online Banner Advertising Newsletter Banner Advertising Online Lead-Generating Content Media kit DCi Media Pack Editorial Programme Advertising Rates News Latest News Dry Bulk Trade & Commodities Shipping & Transport Ports & Terminals Engineering & Equipment Breakbulk Regional Focus Events Subscribe Dry Bulk: Week 17 / 2022 03 May 2022 Dry Bulk | Trade & Commodities | Shipping & Transport Capesize The Capesize market had a positive week overall with the BCI and 5TC route average at 2003 points and $16,609, closing at 2,136 and $17,713. The first half of the week remained positive amid strong support from the Pacific. The C5 West Australia to China trade continued to climb from last week, but lost ground from the high of $12.245 gradually to below $12 by the weekend. It was reported that in first quarter of 2022, China’s iron ore imports from Brazil were down a massive 24% year-on-year, which was still significantly higher than the volumes from Australia. Later in the week the market saw increased enquiry from Brazil, as well as west coast Africa. The C3 Brazil to Qingdao run settled at $25.457 on Friday, which was a decline of close to a dollar compared with Monday. The north Atlantic region was generally balanced, brokers said. The market will return on Tuesday after a long weekend in both the east and west. Panamax Overall, the Panamax market returned a lacklustre week with momentum lacking. The Atlantic market contracted early on, then rebounded, as the week ended and bids in the north returned a little stronger. An 81,000-dwt delivery Continent fixed midweek a fronthaul trip via US Gulf redelivery China at $37,000, typifying the mean ave"
2022-05-09,24002.0,https://www.drycargomag.com/dry-bulk-week-18-2022,"Dry Bulk: Week 18 / 2022 About Us About Us Contact Us Privacy Policy Publications Dry Cargo Magazine Dry Cargo Handling Directory Advertising Magazine Advertising Online Banner Advertising Newsletter Banner Advertising Online Lead-Generating Content Media kit DCi Media Pack Editorial Programme Advertising Rates News Latest News Dry Bulk Trade & Commodities Shipping & Transport Ports & Terminals Engineering & Equipment Breakbulk Regional Focus Events Subscribe Dry Bulk: Week 18 / 2022 09 May 2022 Dry Bulk | Trade & Commodities | Shipping & Transport Capesize The Capesize market has made the most of the short working week as rates have lifted strongly, with the 5TC now residing at $24,002 - up $6262 week on week. The positive market sentiment was largely Pacific led yet that didn’t stop the Atlantic Basin and ballaster trades from getting in on the act, as all regions posted big gains. Cargo levels in the north Atlantic are heard to be poor yet a wide range of rate levels have been mentioned as the market struggles for visibility in the region as usual. The Transatlantic C8 now sits discounted at $17,200 to the Ballaster C14 at $22,018, while the Transpacific commands a premium at $27,754. A big mover and the focus of much market attention is the Backhaul C16 at $18,475, currently pricing above the Transatlantic C8. Coal flows continue to be strong, boosting this feeder route into Europe largely due to the current geopolitical situation. The Capesize market flow remains anything but normal currently as premium and discount routes appear to be swinging and unstable. Panamax A midweek physical and FFA surge gave the Panamax market some much needed impetus following a few fragmented weeks owing to holidays. Improved demand from the Americas proved to be a key catalyst to gains in most markets this week as EC South America grain impacted the gai"
2022-05-16,32733.0,https://www.drycargomag.com/dry-bulk-week-19-2022,"Dry Bulk: Week 19 / 2022 About Us About Us Contact Us Privacy Policy Publications Dry Cargo Magazine Dry Cargo Handling Directory Advertising Magazine Advertising Online Banner Advertising Newsletter Banner Advertising Online Lead-Generating Content Media kit DCi Media Pack Editorial Programme Advertising Rates News Latest News Dry Bulk Trade & Commodities Shipping & Transport Ports & Terminals Engineering & Equipment Breakbulk Regional Focus Events Subscribe Dry Bulk: Week 19 / 2022 16 May 2022 Dry Bulk | Trade & Commodities | Shipping & Transport Capesize The Capesize market had the wind in its sails as rates jumped in all regions. The 5TC ended the week at $32,733, a rise of 8731 week on week. While the Shanghai Covid situation continues to hamper vessel movements across all sectors, the Capesize market appears able to push as good tonnage demand comes from Brazil and Australia. The C5 West Australia to China route now sits at $15.077 - and the C3 Brazil to China route at $34.64 - both just off their high attained on Thursday for the year. These voyage levels equate to C14 Brazil China ballast of $31,050 and C10 Transpacific of $37,792. The Backhaul C16 continues to amaze and disrupt, settling the week at $28,500, over $5,000 above the Transatlantic C8, with some suggesting this is the new fronthaul route. This high valuation continues to be largely driven by coal demand to Europe as energy prices remain at high levels. Panamax It was a mixed week on the BPI. After a positive start, activity and sentiment softened at close. In the North Atlantic an 80,000-dwt open Spain fixed a trip North Coast South America to Saudi Arabia with redelivery Skaw-Passero at $28,000. A 85,000-dwt open Jorf Lasfar fixed via North Coast South America to India at $45,000. In East Coast South America activity slowed, but a 81,000-dwt fixe"
2022-05-23,37538.0,https://www.drycargomag.com/dry-bulk-week-20-2022,"The Capesize 5TC rose +$4,805 over the week to close at $37,538."
2022-06-13,19665.0,https://www.drycargomag.com/dry-bulk-week-23-2022,"Dry Bulk: Week 23 / 2022 About Us About Us Contact Us Privacy Policy Publications Dry Cargo Magazine Dry Cargo Handling Directory Advertising Magazine Advertising Online Banner Advertising Newsletter Banner Advertising Online Lead-Generating Content Media kit DCi Media Pack Editorial Programme Advertising Rates News Latest News Dry Bulk Trade & Commodities Shipping & Transport Ports & Terminals Engineering & Equipment Breakbulk Regional Focus Events Subscribe Dry Bulk: Week 23 / 2022 13 June 2022 Dry Bulk | Shipping & Transport Capesize The Capesize market softened this week as global market concern’s kept the headwinds coming. The softening of values was felt across all Capesize 5TC routes as the index lowered throughout the week by -4609 to $19,665. Friday saw a slight uptick in value but little could be read into it at this stage. The impact of sharply rising fuel prices countered much of the slide in rate levels on voyage routes as the main Capesize volume routes Brazil to China C3 and West Australia to China C5 settled at $31.37 and $12.495 respectively. While some routes like Indonesian to India for coal remain relatively busy the overall fixture volume in the Pacific remains insufficient to push the market. There are said to be some pockets of resistance emerging from owners in the Pacific. The ballaster lineup is heard to be well-stocked currently. This is keeping the Atlantic routes well tonnaged which lessens the possibility for any dramatic sparks in value. With the large Posidonia event currently being held in Greece, this week’s attention is surely distracted, while next week it should be back to all hands on deck. Panamax Another week interrupted by holidays in Asia and Europe, combined with many market players in Greece for Posidonia, that has led to a rather lacklustre seven days with falling sentiment, rising tonnage lists and subsequently fal"
2022-06-20,24776.0,https://www.drycargomag.com/dry-bulk-week-24-2022,"Amongst this turmoil the sector managed to find a floor under its recent softening as sentiment improved in the latter part of the week with the Capesize 5TC lifting $5,111 over the week to finish at $24,776."
2022-06-27,19875.0,https://www.drycargomag.com/dry-bulk-week-25-2022,"Dry Bulk: Week 25 / 2022 About Us About Us Contact Us Privacy Policy Publications Dry Cargo Magazine Dry Cargo Handling Directory Advertising Magazine Advertising Online Banner Advertising Newsletter Banner Advertising Online Lead-Generating Content Media kit DCi Media Pack Editorial Programme Advertising Rates News Latest News Dry Bulk Trade & Commodities Shipping & Transport Ports & Terminals Engineering & Equipment Breakbulk Regional Focus Events Subscribe Dry Bulk: Week 25 / 2022 27 June 2022 Dry Bulk | Trade & Commodities | Shipping & Transport Capesize The Capesize market was unable to carry the rally from last week as rates were seen to dip sharply this week with the 5TC down 4901 to $19,875. Trade activity throughout the week came in fits and starts with the market struggling to settle. While activity in the Pacific was moderate and the Atlantic was heard to be tightening on tonnage, the financial market was seemingly unconvinced by what it saw, which led forward months derivatives to be sold down. This placed substantial downward pressure on the physical bid offers. The Transpacific C10 - and the currently premium paying region Transatlantic C8 - settled the week at $15,977 and $24,444 respectively. The ballaster routes had a higher number of vessels to choose from this week putting pressure on the C3 and C17 which settled at $29.911 and $21.933. The market tried and failed to break out of its current range. A floor at approximately $20,000 and a ceiling at $25,000 has the Cape market indecisive and muddled looking for solid direction. Panamax A steady opening this week for the Panamax market, but it tapered off as weaker rates and negative sentiment encompassed the market. The Atlantic initially saw tight-tonnage count in the North pitted against reasonable levels of grain demand ex EC South America for both Transatlantic and front haul trips. "
2022-07-18,24209.0,https://www.drycargomag.com/dry-bulk-week-28-2022,"Dry Bulk: Week 28 / 2022 About Us About Us Contact Us Privacy Policy Publications Dry Cargo Magazine Dry Cargo Handling Directory Advertising Magazine Advertising Online Banner Advertising Newsletter Banner Advertising Online Lead-Generating Content Media kit DCi Media Pack Editorial Programme Advertising Rates News Latest News Dry Bulk Trade & Commodities Shipping & Transport Ports & Terminals Engineering & Equipment Breakbulk Regional Focus Events Subscribe Dry Bulk: Week 28 / 2022 18 July 2022 Dry Bulk | Trade & Commodities | Shipping & Transport Capesize Firmer sentiment across both basins pushed the Capesize 5TC route average above the $20,000 threshold this week, closing at $24,209."
2022-10-17,17965.0,https://www.drycargomag.com/flat-week-for-dry-bulk-shipping,"The Capesize 5TC lowered 1909 over the week to settle at $17,965."
2023-02-20,2246.0,https://www.drycargomag.com/dry-bulk-shipping-report-0723,"Dry Bulk Shipping Report About Us About Us Contact Us Privacy Policy Publications Dry Cargo Magazine Dry Cargo Handling Directory Advertising Magazine Advertising Online Banner Advertising Newsletter Banner Advertising Online Lead-Generating Content Media kit DCi Media Pack Editorial Programme Advertising Rates News Latest News Dry Bulk Trade & Commodities Shipping & Transport Ports & Terminals Engineering & Equipment Breakbulk Regional Focus Events Subscribe Dry Bulk Shipping Report 20 February 2023 Dry Bulk | Trade & Commodities | Shipping & Transport Capesize There was an overriding negative sentiment in the sector this week as the Cape 5TC average fell from $4,432 to $2,246 on Friday. This was largely led by the Atlantic and a number of fixtures are down significantly. However, it was also due to a lack of cargoes available. Owners are reportedly considering idling tonnage to wait out a recovery. The Pacific was busy with all of the miners in the market throughout the week, but the C5 route was fixing at $6.30 at the start to $6.05 by the end. There was very little activity from Brazil, with fixtures for end March dates reported in the region of $16.25. There were backhaul cargoes reported at fixed negative $10-12,000, but cargoes from Canada and Colombia to the Far East dragged the market down. With the onset idling tonnage, a recovery is not expected by Owners to be on the immediate horizon. Without fresh cargoes away from the usual West Australia - and shorter runs - the current low returns may continue. However, some were reporting a floor may have been reached. Panamax A healthy amount of activity, but overall rates remained under downward pressure in most areas. The Atlantic saw a reasonable amount of volume from South America and rates were seen basis delivery EC South America in the mid $14,000s plus mid $40"
2023-02-27,5271.0,https://www.drycargomag.com/dry-bulk-shipping-report-0823,"e Advertising Rates News Latest News Dry Bulk Trade & Commodities Shipping & Transport Ports & Terminals Engineering & Equipment Breakbulk Regional Focus Events Subscribe Dry Bulk Shipping Report 27 February 2023 Dry Bulk | Trade & Commodities | Shipping & Transport Capesize Results from Rio Tinto and BHP disappointed this week, but there was hope that with China reopening it would lead to more cargo. In the end, that certainly seemed to be the case. There was a complete change in seven days as activity was reported from West Australia and in the Atlantic. Not a great deal was reported from Brazil. However, there was enough activity for the indices to all jump significantly. Last Friday the 5TC was at $2,246 and as we close the week it stands at $5,271. Rates from West Australia to China jumped a dollar to near $7, C3 from Brazil with limited activity was trading up slightly in the low to mid $17s. As reported last week the market needs cargo and there is optimism from Owners that the market is turning. But in its fragile state at present it could turn again quickly. Panamax The Panamax market surged into life this week for the first time in 2023. This was fueled largely by firmer demand ex EC South America for mid-March arrivals and ably supported by a buoyant FFA market. All basins subsequently witnessed sizeable gains. Rates of $13,000 + $300,000 agreed early part were now achieving $16,000 + $600,000 on Friday, albeit decent spec tonnage for trips via EC South America redelivery Singapore-Japan. The North saw Transatlantic rates achieve double digits too for the first time in a while. Asia, not to be outshone, also saw solid support over the week - particularly from Indonesia and the Australia to India coal runs with excess $12,000 agreed a couple of times. Grain round trips ex Australia also gained momentum with premium rates rumoured fixed for grain clean tonnage. "
2023-03-13,14466.0,https://www.drycargomag.com/dry-bulk-shipping-report-1023,"gineering & Equipment Breakbulk Regional Focus Events Subscribe Dry Bulk Shipping Report 13 March 2023 Dry Bulk | Trade & Commodities | Shipping & Transport Capesize A stronger week overall for the sector as the North Atlantic appeared active with more enquiry since the middle of the week. With fresh tonnage getting tighter the time charter trips for both fronthaul and Transatlantic runs had the biggest improvement amongst all routes, finishing the week at $16,639 and $29,344 respectively. The Pacific kept its steady pace as the West Australia to Qingdao run stepped up to $8.375, a peak so far this year and last seen before Christmas last year. Subsequently, the time charter average for the 5TC rose over $4,000 compared with last Friday and finished proceedings at $14,466. Panamax A captivating week for the Panamax market with various peaks and troughs seen across all markets. The Transatlantic in the North appeared a little nervous in places with a lack of demand and some voyage fixtures equating to exceptionally low returns. However, there was talk of improved bids for the fronthaul trips come Friday. EC South America saw a mini splurge midweek with end March arrivals capturing better numbers, $17,000 +$700,000 was being achieved here. Asia witnessed a firmer week with all origins coming alive and finding support. Indonesia saw a healthy pick up in activity, ably supported by good grain and mineral demand ex Australia and NoPac. $18,000 was the highlight and concluded end week on an 82,000-dwt delivery China for a grain NoPac round, whilst LME tonnage were comfortably achieving $15/16,000 levels for trips via Indonesia to China. Period activity came alive too, with $17,250 concluded on an 82,000-dwt delivery China basis nine to 12 months. Ultramax/Supramax A story of two halves, with the start of the week seeing little excitement in Asia at the beginning. However, as t"
